	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	GROUP.NO	DATE.TIME	PUB.DONE	SUB.GOT	SUB.AVAIL	SUB.DONE	LIEFSTART	LEFNO.START	LEFNO.LAST	LEFPOS.START	LEFPOS.END	USER.TIME(%)	SYS.TIME(%)	TCA.MODULO	TOTAL.PG	TCA.FILE.ACCESS	TCR.CREATE	TCR.DROP
	0	15:39:39 07 NOV 2014	21003	12096	12097	11531	0	1	1	0	0	1	15:39:39 07 NOV 2014	25003	11279	11280	10307	0	1	1	0	0	2	15:39:39 07 NOV 2014	27003	11561	11562	10775	0	1	1	0	0	3	15:39:39 07 NOV 2014	26003	10789	10790	10223	0	1	1	0	0	4	15:39:39 07 NOV 2014	31003	11460	11461	10835	0	1	1	0	0	5	15:39:42 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	295	185
	0	15:39:47 07 NOV 2014	21003	12199	12200	11531	0	1	1	0	0	1	15:39:47 07 NOV 2014	25003	11447	11448	10307	0	1	1	0	0	2	15:39:47 07 NOV 2014	27003	11661	11662	10775	0	1	1	0	0	3	15:39:47 07 NOV 2014	26003	10894	10895	10223	0	1	1	0	0	4	15:39:47 07 NOV 2014	31003	11561	11562	10835	0	1	1	0	0	5	15:39:49 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	4	38	64	0	295	185
	0	15:39:56 07 NOV 2014	21003	12313	12314	11531	0	1	1	0	0	1	15:39:56 07 NOV 2014	25003	11758	11759	11751	0	1	1	0	0	2	15:39:56 07 NOV 2014	27003	11778	11779	10775	0	1	1	0	0	3	15:39:56 07 NOV 2014	26003	11011	11012	10223	0	1	1	0	0	4	15:39:56 07 NOV 2014	31003	11669	11670	10835	0	1	1	0	0	5	15:39:58 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	3	38	64	0	295	185
	0	15:40:03 07 NOV 2014	21003	12400	12401	11531	0	1	1	0	0	1	15:40:03 07 NOV 2014	25003	12007	12008	11991	0	1	1	0	0	2	15:40:03 07 NOV 2014	27003	11985	11986	10775	0	1	1	0	0	3	15:40:03 07 NOV 2014	26003	11105	11106	10223	0	1	1	0	0	4	15:40:03 07 NOV 2014	31003	11764	11765	10835	0	1	1	0	0	5	15:40:05 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	3	38	64	0	295	185
	0	15:40:10 07 NOV 2014	21003	12495	12496	11531	0	1	1	0	0	1	15:40:10 07 NOV 2014	25003	12274	12275	12267	0	1	1	0	0	2	15:40:10 07 NOV 2014	27003	12079	12080	11943	0	1	1	0	0	3	15:40:10 07 NOV 2014	26003	11192	11193	10223	0	1	1	0	0	4	15:40:11 07 NOV 2014	31003	11892	11893	10835	0	1	1	0	0	5	15:40:13 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	295	185
	0	15:40:18 07 NOV 2014	21003	12706	12707	11531	0	1	1	0	0	1	15:40:18 07 NOV 2014	25003	12378	12379	12267	0	1	1	0	0	2	15:40:18 07 NOV 2014	27003	12184	12185	11943	0	1	1	0	0	3	15:40:18 07 NOV 2014	26003	11406	11407	10223	0	1	1	0	0	4	15:40:18 07 NOV 2014	31003	12049	12049	10835	0	1	1	0	0	5	15:40:20 07 NOV 2014	500	500	501	500	0	1	1	0	0	8	8	38	64	0	310	185
	0	15:40:25 07 NOV 2014	21003	12900	12901	11531	0	1	1	0	0	1	15:40:25 07 NOV 2014	25003	12482	12483	12267	0	1	1	0	0	2	15:40:25 07 NOV 2014	27003	12285	12286	11943	0	1	1	0	0	3	15:40:26 07 NOV 2014	26003	11704	11705	10223	0	1	1	0	0	4	15:40:26 07 NOV 2014	31003	12137	12138	11991	0	1	1	0	0	5	15:40:28 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	1	38	64	0	321	185
	0	15:40:33 07 NOV 2014	21003	13009	13010	12843	0	1	1	0	0	1	15:40:33 07 NOV 2014	25003	12573	12574	12267	0	1	1	0	0	2	15:40:33 07 NOV 2014	27003	12386	12387	11943	0	1	1	0	0	3	15:40:33 07 NOV 2014	26003	11794	11795	11703	0	1	1	0	0	4	15:40:33 07 NOV 2014	31003	12227	12228	11991	0	1	1	0	0	5	15:40:35 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	321	225
	0	15:40:40 07 NOV 2014	21003	13104	13105	12843	0	1	1	0	0	1	15:40:40 07 NOV 2014	25003	12676	12677	12267	0	1	1	0	0	2	15:40:40 07 NOV 2014	27003	12489	12490	11943	0	1	1	0	0	3	15:40:40 07 NOV 2014	26003	11890	11891	11703	0	1	1	0	0	4	15:40:40 07 NOV 2014	31003	12318	12319	11991	0	1	1	0	0	5	15:40:42 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	321	225
	0	15:40:48 07 NOV 2014	21003	13195	13196	12843	0	1	1	0	0	1	15:40:48 07 NOV 2014	25003	12772	12773	12267	0	1	1	0	0	2	15:40:48 07 NOV 2014	27003	12587	12588	11943	0	1	1	0	0	3	15:40:48 07 NOV 2014	26003	11991	11992	11703	0	1	1	0	0	4	15:40:48 07 NOV 2014	31003	12414	12415	11991	0	1	1	0	0	5	15:40:50 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	321	225
	0	15:40:55 07 NOV 2014	21003	13292	13293	12843	0	1	1	0	0	1	15:40:55 07 NOV 2014	25003	12876	12877	12267	0	1	1	0	0	2	15:40:55 07 NOV 2014	27003	12685	12686	11943	0	1	1	0	0	3	15:40:55 07 NOV 2014	26003	12093	12094	11703	0	1	1	0	0	4	15:40:55 07 NOV 2014	31003	12501	12502	11991	0	1	1	0	0	5	15:40:57 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	321	225
	0	15:41:02 07 NOV 2014	21003	13385	13386	12843	0	1	1	0	0	1	15:41:02 07 NOV 2014	25003	12980	12981	12267	0	1	1	0	0	2	15:41:03 07 NOV 2014	27003	12785	12786	11943	0	1	1	0	0	3	15:41:03 07 NOV 2014	26003	12191	12192	11703	0	1	1	0	0	4	15:41:03 07 NOV 2014	31003	12590	12591	11991	0	1	1	0	0	5	15:41:05 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	0	38	64	0	321	225
	0	15:41:11 07 NOV 2014	21003	13500	13501	12843	0	1	1	0	0	1	15:41:11 07 NOV 2014	25003	13100	13101	12267	0	1	1	0	0	2	15:41:11 07 NOV 2014	27003	12901	12902	11943	0	1	1	0	0	3	15:41:11 07 NOV 2014	26003	12300	12299	11703	0	1	1	0	0	4	15:41:11 07 NOV 2014	31003	12692	12693	11991	0	1	1	0	0	5	15:41:13 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	321	225
	0	15:41:18 07 NOV 2014	21003	13603	13604	12843	0	1	1	0	0	1	15:41:18 07 NOV 2014	25003	13197	13198	12267	0	1	1	0	0	2	15:41:18 07 NOV 2014	27003	13101	13102	11943	0	1	1	0	0	3	15:41:18 07 NOV 2014	26003	12397	12398	11703	0	1	1	0	0	4	15:41:19 07 NOV 2014	31003	12788	12789	11991	0	1	1	0	0	5	15:41:21 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	323	225
	0	15:41:26 07 NOV 2014	21003	13701	13702	12843	0	1	1	0	0	1	15:41:26 07 NOV 2014	25003	13299	13300	12267	0	1	1	0	0	2	15:41:26 07 NOV 2014	27003	13199	13200	13099	0	1	1	0	0	3	15:41:26 07 NOV 2014	26003	12493	12494	11703	0	1	1	0	0	4	15:41:26 07 NOV 2014	31003	12875	12876	11991	0	1	1	0	0	5	15:41:28 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	323	225
	0	15:41:33 07 NOV 2014	21003	13802	13803	12843	0	1	1	0	0	1	15:41:33 07 NOV 2014	25003	13519	13520	12267	0	1	1	0	0	2	15:41:33 07 NOV 2014	27003	13300	13301	13099	0	1	1	0	0	3	15:41:33 07 NOV 2014	26003	12594	12595	11703	0	1	1	0	0	4	15:41:33 07 NOV 2014	31003	12961	12962	11991	0	1	1	0	0	5	15:41:36 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	1	38	64	0	323	225
	0	15:41:41 07 NOV 2014	21003	13956	13957	12843	0	1	1	0	0	1	15:41:41 07 NOV 2014	25003	13609	13610	13483	0	1	1	0	0	2	15:41:41 07 NOV 2014	27003	13394	13395	13099	0	1	1	0	0	3	15:41:41 07 NOV 2014	26003	12689	12690	11703	0	1	1	0	0	4	15:41:41 07 NOV 2014	31003	13112	13113	11991	0	1	1	0	0	5	15:41:43 07 NOV 2014	500	500	501	500	0	1	1	0	0	7	7	38	64	0	331	225
	0	15:41:48 07 NOV 2014	21003	14107	14107	12843	0	1	1	0	0	1	15:41:48 07 NOV 2014	25003	13706	13707	13483	0	1	1	0	0	2	15:41:48 07 NOV 2014	27003	13494	13495	13099	0	1	1	0	0	3	15:41:48 07 NOV 2014	26003	12924	12925	11703	0	1	1	0	0	4	15:41:48 07 NOV 2014	31003	13242	13243	11991	0	1	1	0	0	5	15:41:51 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	10	38	64	0	336	225
	0	15:41:56 07 NOV 2014	21003	14201	14202	14023	0	1	1	0	0	1	15:41:56 07 NOV 2014	25003	13803	13804	13483	0	1	1	0	0	2	15:41:56 07 NOV 2014	27003	13587	13588	13099	0	1	1	0	0	3	15:41:56 07 NOV 2014	26003	13018	13019	12907	0	1	1	0	0	4	15:41:56 07 NOV 2014	31003	13331	13332	13171	0	1	1	0	0	5	15:41:58 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	336	242
	0	15:42:03 07 NOV 2014	21003	14283	14284	14023	0	1	1	0	0	1	15:42:03 07 NOV 2014	25003	13899	13900	13483	0	1	1	0	0	2	15:42:03 07 NOV 2014	27003	13683	13684	13099	0	1	1	0	0	3	15:42:03 07 NOV 2014	26003	13117	13118	12907	0	1	1	0	0	4	15:42:03 07 NOV 2014	31003	13419	13420	13171	0	1	1	0	0	5	15:42:05 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	336	242
	0	15:42:10 07 NOV 2014	21003	14365	14366	14023	0	1	1	0	0	1	15:42:10 07 NOV 2014	25003	13999	14000	13483	0	1	1	0	0	2	15:42:10 07 NOV 2014	27003	13783	13784	13099	0	1	1	0	0	3	15:42:10 07 NOV 2014	26003	13210	13211	12907	0	1	1	0	0	4	15:42:10 07 NOV 2014	31003	13510	13511	13171	0	1	1	0	0	5	15:42:13 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	336	242
	0	15:42:18 07 NOV 2014	21003	14446	14447	14023	0	1	1	0	0	1	15:42:18 07 NOV 2014	25003	14095	14096	13483	0	1	1	0	0	2	15:42:18 07 NOV 2014	27003	13880	13881	13099	0	1	1	0	0	3	15:42:18 07 NOV 2014	26003	13306	13307	12907	0	1	1	0	0	4	15:42:18 07 NOV 2014	31003	13602	13603	13171	0	1	1	0	0	5	15:42:20 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	2	38	64	0	336	242
	0	15:42:26 07 NOV 2014	21003	14544	14545	14023	0	1	1	0	0	1	15:42:26 07 NOV 2014	25003	14215	14216	13483	0	1	1	0	0	2	15:42:26 07 NOV 2014	27003	13994	13995	13099	0	1	1	0	0	3	15:42:26 07 NOV 2014	26003	13428	13429	12907	0	1	1	0	0	4	15:42:26 07 NOV 2014	31003	13707	13708	13171	0	1	1	0	0	5	15:42:28 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	5	38	64	0	337	242
	0	15:42:34 07 NOV 2014	21003	14631	14632	14023	0	1	1	0	0	1	15:42:34 07 NOV 2014	25003	14320	14321	13483	0	1	1	0	0	2	15:42:34 07 NOV 2014	27003	14102	14103	13099	0	1	1	0	0	3	15:42:34 07 NOV 2014	26003	13525	13526	12907	0	1	1	0	0	4	15:42:34 07 NOV 2014	31003	13800	13801	13171	0	1	1	0	0	5	15:42:36 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	337	242
	0	15:42:41 07 NOV 2014	21003	14718	14719	14023	0	1	1	0	0	1	15:42:41 07 NOV 2014	25003	14419	14420	13483	0	1	1	0	0	2	15:42:41 07 NOV 2014	27003	14404	14405	13099	0	1	1	0	0	3	15:42:41 07 NOV 2014	26003	13629	13630	12907	0	1	1	0	0	4	15:42:41 07 NOV 2014	31003	13894	13895	13171	0	1	1	0	0	5	15:42:43 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	337	242
	0	15:42:48 07 NOV 2014	21003	14803	14804	14023	0	1	1	0	0	1	15:42:48 07 NOV 2014	25003	14564	14565	13483	0	1	1	0	0	2	15:42:49 07 NOV 2014	27003	14502	14503	14411	0	1	1	0	0	3	15:42:49 07 NOV 2014	26003	13727	13728	12907	0	1	1	0	0	4	15:42:49 07 NOV 2014	31003	13981	13982	13171	0	1	1	0	0	5	15:42:51 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	4	38	64	0	337	242
	0	15:42:56 07 NOV 2014	21003	14892	14893	14023	0	1	1	0	0	1	15:42:56 07 NOV 2014	25003	14779	14780	13483	0	1	1	0	0	2	15:42:56 07 NOV 2014	27003	14606	14607	14411	0	1	1	0	0	3	15:42:56 07 NOV 2014	26003	13834	13835	12907	0	1	1	0	0	4	15:42:56 07 NOV 2014	31003	14071	14072	13171	0	1	1	0	0	5	15:42:58 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	3	38	64	0	337	242
	0	15:43:03 07 NOV 2014	21003	14984	14985	14023	0	1	1	0	0	1	15:43:03 07 NOV 2014	25003	14889	14890	14735	0	1	1	0	0	2	15:43:03 07 NOV 2014	27003	14710	14709	14411	0	1	1	0	0	3	15:43:03 07 NOV 2014	26003	13970	13971	12907	0	1	1	0	0	4	15:43:03 07 NOV 2014	31003	14158	14159	13171	0	1	1	0	0	5	15:43:06 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	5	38	64	0	337	242
	0	15:43:11 07 NOV 2014	21003	15164	15165	14023	0	1	1	0	0	1	15:43:11 07 NOV 2014	25003	15005	15006	14735	0	1	1	0	0	2	15:43:11 07 NOV 2014	27003	14807	14808	14411	0	1	1	0	0	3	15:43:11 07 NOV 2014	26003	14128	14129	12907	0	1	1	0	0	4	15:43:11 07 NOV 2014	31003	14376	14377	13171	0	1	1	0	0	5	15:43:13 07 NOV 2014	500	500	501	500	0	1	1	0	0	9	10	38	64	0	349	242
	0	15:43:18 07 NOV 2014	21003	15450	15451	14023	0	1	1	0	0	1	15:43:18 07 NOV 2014	25003	15103	15104	14735	0	1	1	0	0	2	15:43:18 07 NOV 2014	27003	14906	14907	14411	0	1	1	0	0	3	15:43:18 07 NOV 2014	26003	14231	14230	14051	0	1	1	0	0	4	15:43:18 07 NOV 2014	31003	14606	14607	14591	0	1	1	0	0	5	15:43:20 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	1	38	64	0	371	254
	0	15:43:26 07 NOV 2014	21003	15537	15538	15443	0	1	1	0	0	1	15:43:26 07 NOV 2014	25003	15203	15204	14735	0	1	1	0	0	2	15:43:26 07 NOV 2014	27003	15005	15006	14411	0	1	1	0	0	3	15:43:26 07 NOV 2014	26003	14332	14333	14051	0	1	1	0	0	4	15:43:26 07 NOV 2014	31003	14700	14701	14591	0	1	1	0	0	5	15:43:28 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	371	254
	0	15:43:33 07 NOV 2014	21003	15629	15630	15443	0	1	1	0	0	1	15:43:33 07 NOV 2014	25003	15308	15309	14735	0	1	1	0	0	2	15:43:33 07 NOV 2014	27003	15114	15115	14411	0	1	1	0	0	3	15:43:33 07 NOV 2014	26003	14444	14445	14051	0	1	1	0	0	4	15:43:33 07 NOV 2014	31003	14798	14799	14591	0	1	1	0	0	5	15:43:36 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	371	254
	0	15:43:42 07 NOV 2014	21003	15755	15756	15443	0	1	1	0	0	1	15:43:42 07 NOV 2014	25003	15415	15416	14735	0	1	1	0	0	2	15:43:42 07 NOV 2014	27003	15227	15228	14411	0	1	1	0	0	3	15:43:42 07 NOV 2014	26003	14557	14558	14051	0	1	1	0	0	4	15:43:42 07 NOV 2014	31003	14914	14915	14591	0	1	1	0	0	5	15:43:44 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	372	254
	0	15:43:49 07 NOV 2014	21003	15869	15870	15443	0	1	1	0	0	1	15:43:49 07 NOV 2014	25003	15504	15505	14735	0	1	1	0	0	2	15:43:49 07 NOV 2014	27003	15339	15340	14411	0	1	1	0	0	3	15:43:49 07 NOV 2014	26003	14648	14649	14051	0	1	1	0	0	4	15:43:49 07 NOV 2014	31003	15013	15014	14591	0	1	1	0	0	5	15:43:52 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	372	254
	0	15:43:57 07 NOV 2014	21003	15970	15971	15443	0	1	1	0	0	1	15:43:57 07 NOV 2014	25003	15603	15604	14735	0	1	1	0	0	2	15:43:57 07 NOV 2014	27003	15488	15489	14411	0	1	1	0	0	3	15:43:57 07 NOV 2014	26003	14748	14749	14051	0	1	1	0	0	4	15:43:57 07 NOV 2014	31003	15119	15120	14591	0	1	1	0	0	5	15:43:59 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	4	38	64	0	372	254
	0	15:44:04 07 NOV 2014	21003	16070	16071	15443	0	1	1	0	0	1	15:44:04 07 NOV 2014	25003	15691	15692	14735	0	1	1	0	0	2	15:44:04 07 NOV 2014	27003	15784	15785	14411	0	1	1	0	0	3	15:44:05 07 NOV 2014	26003	14853	14854	14051	0	1	1	0	0	4	15:44:05 07 NOV 2014	31003	15222	15223	14591	0	1	1	0	0	5	15:44:07 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	372	254
	0	15:44:12 07 NOV 2014	21003	16165	16166	15443	0	1	1	0	0	1	15:44:12 07 NOV 2014	25003	15814	15815	14735	0	1	1	0	0	2	15:44:12 07 NOV 2014	27003	16003	16004	15963	0	1	1	0	0	3	15:44:12 07 NOV 2014	26003	14953	14954	14051	0	1	1	0	0	4	15:44:12 07 NOV 2014	31003	15330	15331	14591	0	1	1	0	0	5	15:44:14 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	3	38	64	0	372	254
	0	15:44:19 07 NOV 2014	21003	16263	16264	15443	0	1	1	0	0	1	15:44:19 07 NOV 2014	25003	16068	16069	14735	0	1	1	0	0	2	15:44:19 07 NOV 2014	27003	16101	16102	15963	0	1	1	0	0	3	15:44:19 07 NOV 2014	26003	15046	15047	14051	0	1	1	0	0	4	15:44:19 07 NOV 2014	31003	15423	15424	14591	0	1	1	0	0	5	15:44:22 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	5	38	64	0	372	254
	0	15:44:27 07 NOV 2014	21003	16368	16369	15443	0	1	1	0	0	1	15:44:27 07 NOV 2014	25003	16159	16160	16071	0	1	1	0	0	2	15:44:27 07 NOV 2014	27003	16201	16202	15963	0	1	1	0	0	3	15:44:27 07 NOV 2014	26003	15322	15323	14051	0	1	1	0	0	4	15:44:27 07 NOV 2014	31003	15523	15524	14591	0	1	1	0	0	5	15:44:29 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	5	38	64	0	372	254
	0	15:44:34 07 NOV 2014	21003	16455	16456	15443	0	1	1	0	0	1	15:44:34 07 NOV 2014	25003	16250	16251	16071	0	1	1	0	0	2	15:44:34 07 NOV 2014	27003	16290	16291	15963	0	1	1	0	0	3	15:44:34 07 NOV 2014	26003	15425	15426	15339	0	1	1	0	0	4	15:44:34 07 NOV 2014	31003	15644	15645	14591	0	1	1	0	0	5	15:44:36 07 NOV 2014	500	500	501	500	0	1	1	0	0	6	5	38	64	0	372	278
	0	15:44:42 07 NOV 2014	21003	16698	16699	15443	0	1	1	0	0	1	15:44:42 07 NOV 2014	25003	16339	16340	16071	0	1	1	0	0	2	15:44:42 07 NOV 2014	27003	16381	16382	15963	0	1	1	0	0	3	15:44:42 07 NOV 2014	26003	15513	15514	15339	0	1	1	0	0	4	15:44:42 07 NOV 2014	31003	15832	15833	14591	0	1	1	0	0	5	15:44:44 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	5	38	64	0	392	278
	0	15:44:49 07 NOV 2014	21003	16823	16824	16743	0	1	1	0	0	1	15:44:49 07 NOV 2014	25003	16433	16434	16071	0	1	1	0	0	2	15:44:49 07 NOV 2014	27003	16468	16469	15963	0	1	1	0	0	3	15:44:49 07 NOV 2014	26003	15599	15600	15339	0	1	1	0	0	4	15:44:49 07 NOV 2014	31003	15921	15922	15795	0	1	1	0	0	5	15:44:51 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	396	278
	0	15:44:57 07 NOV 2014	21003	16924	16925	16743	0	1	1	0	0	1	15:44:57 07 NOV 2014	25003	16534	16535	16071	0	1	1	0	0	2	15:44:57 07 NOV 2014	27003	16567	16568	15963	0	1	1	0	0	3	15:44:57 07 NOV 2014	26003	15697	15698	15339	0	1	1	0	0	4	15:44:57 07 NOV 2014	31003	16025	16026	15795	0	1	1	0	0	5	15:45:00 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	396	278
	0	15:45:05 07 NOV 2014	21003	17015	17016	16743	0	1	1	0	0	1	15:45:05 07 NOV 2014	25003	16624	16625	16071	0	1	1	0	0	2	15:45:05 07 NOV 2014	27003	16662	16663	15963	0	1	1	0	0	3	15:45:05 07 NOV 2014	26003	15781	15782	15339	0	1	1	0	0	4	15:45:05 07 NOV 2014	31003	16111	16112	15795	0	1	1	0	0	5	15:45:07 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	396	278
	0	15:45:12 07 NOV 2014	21003	17106	17106	16743	0	1	1	0	0	1	15:45:12 07 NOV 2014	25003	16717	16718	16071	0	1	1	0	0	2	15:45:12 07 NOV 2014	27003	16750	16751	15963	0	1	1	0	0	3	15:45:12 07 NOV 2014	26003	15879	15880	15339	0	1	1	0	0	4	15:45:12 07 NOV 2014	31003	16202	16203	15795	0	1	1	0	0	5	15:45:14 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	396	278
	0	15:45:19 07 NOV 2014	21003	17203	17204	16743	0	1	1	0	0	1	15:45:19 07 NOV 2014	25003	16818	16819	16071	0	1	1	0	0	2	15:45:19 07 NOV 2014	27003	16837	16838	15963	0	1	1	0	0	3	15:45:20 07 NOV 2014	26003	15978	15979	15339	0	1	1	0	0	4	15:45:20 07 NOV 2014	31003	16293	16294	15795	0	1	1	0	0	5	15:45:22 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	396	278
	0	15:45:27 07 NOV 2014	21003	17295	17296	16743	0	1	1	0	0	1	15:45:27 07 NOV 2014	25003	16908	16909	16071	0	1	1	0	0	2	15:45:27 07 NOV 2014	27003	16918	16919	15963	0	1	1	0	0	3	15:45:27 07 NOV 2014	26003	16070	16071	15339	0	1	1	0	0	4	15:45:27 07 NOV 2014	31003	16391	16392	15795	0	1	1	0	0	5	15:45:29 07 NOV 2014	500	500	501	500	0	1	1	0	0	0	1	38	64	0	396	278
	0	15:45:34 07 NOV 2014	21003	17398	17399	16743	0	1	1	0	0	1	15:45:34 07 NOV 2014	25003	17002	17003	16071	0	1	1	0	0	2	15:45:35 07 NOV 2014	27003	17052	17053	15963	0	1	1	0	0	3	15:45:35 07 NOV 2014	26003	16167	16167	15339	0	1	1	0	0	4	15:45:35 07 NOV 2014	31003	16484	16485	15795	0	1	1	0	0	5	15:45:37 07 NOV 2014	500	500	501	500	0	1	1	0	0	3	3	38	64	0	396	278
	0	15:45:42 07 NOV 2014	21003	17501	17502	16743	0	1	1	0	0	1	15:45:42 07 NOV 2014	25003	17128	17129	16071	0	1	1	0	0	2	15:45:42 07 NOV 2014	27003	17245	17246	15963	0	1	1	0	0	3	15:45:42 07 NOV 2014	26003	16264	16265	15339	0	1	1	0	0	4	15:45:42 07 NOV 2014	31003	16581	16582	15795	0	1	1	0	0	5	15:45:44 07 NOV 2014	500	500	501	500	0	1	1	0	0	8	4	38	64	0	396	278
	0	15:45:49 07 NOV 2014	21003	17602	17603	16743	0	1	1	0	0	1	15:45:49 07 NOV 2014	25003	17399	17400	16071	0	1	1	0	0	2	15:45:49 07 NOV 2014	27003	17330	17331	17215	0	1	1	0	0	3	15:45:49 07 NOV 2014	26003	16396	16397	15339	0	1	1	0	0	4	15:45:49 07 NOV 2014	31003	16680	16681	15795	0	1	1	0	0	5	15:45:52 07 NOV 2014	500	500	501	500	0	1	1	0	0	7	8	38	64	0	396	278
	0	15:45:57 07 NOV 2014	21003	17700	17701	16743	0	1	1	0	0	1	15:45:57 07 NOV 2014	25003	17497	17498	17383	0	1	1	0	0	2	15:45:57 07 NOV 2014	27003	17418	17419	17215	0	1	1	0	0	3	15:45:57 07 NOV 2014	26003	16665	16666	15339	0	1	1	0	0	4	15:45:57 07 NOV 2014	31003	16782	16783	15795	0	1	1	0	0	5	15:45:59 07 NOV 2014	500	500	501	500	0	1	1	0	0	4	5	38	64	0	396	278
	0	15:46:04 07 NOV 2014	21003	17890	17891	16743	0	1	1	0	0	1	15:46:04 07 NOV 2014	25003	17596	17597	17383	0	1	1	0	0	2	15:46:04 07 NOV 2014	27003	17508	17509	17215	0	1	1	0	0	3	15:46:04 07 NOV 2014	26003	16762	16763	16651	0	1	1	0	0	4	15:46:04 07 NOV 2014	31003	17004	17005	15795	0	1	1	0	0	5	15:46:07 07 NOV 2014	500	500	501	500	0	1	1	0	0	5	3	38	64	0	408	304
	0	15:46:13 07 NOV 2014	21003	18132	18133	18091	0	1	1	0	0	1	15:46:13 07 NOV 2014	25003	17702	17703	17383	0	1	1	0	0	2	15:46:13 07 NOV 2014	27003	17619	17620	17215	0	1	1	0	0	3	15:46:13 07 NOV 2014	26003	16865	16866	16651	0	1	1	0	0	4	15:46:13 07 NOV 2014	31003	17182	17183	17119	0	1	1	0	0	5	15:46:15 07 NOV 2014	500	500	501	500	0	1	1	0	0	2	2	38	64	0	425	304
	0	15:46:20 07 NOV 2014	21003	18230	18231	18091	0	1	1	0	0	1	15:46:20 07 NOV 2014	25003	17791	17792	17383	0	1	1	0	0	2	15:46:20 07 NOV 2014	27003	17709	17708	17215	0	1	1	0	0	3	15:46:20 07 NOV 2014	26003	16957	16958	16651	0	1	1	0	0	4	15:46:20 07 NOV 2014	31003	17267	17268	17119	0	1	1	0	0	5	15:46:22 07 NOV 2014	500	500	501	500	0	1	1	0	0	1	1	38	64	0	425	304
